alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,"[1317, 1126, 1303, 648, 1189, 1245, 1384, 1320, 586, 362, 736, 739, 876, 558, 1132, 1313, 1548, 68, 817, 875, 464, 887, 698, 562, 1432, 540, 359, 513, 1510, 123, 1355, 553, 970, 756, 1722, 1697]",31393,32000,607,0.15591636799945263,,0.05,0.4,800,5,5,33,50,7,
stochastic_distorted_greedy,"[790, 1168, 463, 558, 396, 412, 1402, 948, 81, 423, 556, 397, 122, 1548, 729, 507, 376, 1732, 1697, 540, 1723, 1171, 571, 123, 1556, 464, 359, 1021, 1192, 1722, 756, 970]",31404,32000,596,0.19163515500258654,,0.01,0.4,800,5,5,33,50,7,
stochastic_distorted_greedy,"[110, 946, 729, 848, 985, 1303, 1705, 1018, 1168, 762, 1570, 887, 1722, 376, 1021, 1646, 1689, 1463, 1510, 553, 820, 12, 1171, 1756, 1543, 1355, 37, 237, 1697, 970, 464, 1548, 513, 756]",31356,32000,644,0.2786215739979525,,0.005,0.4,800,5,5,33,50,7,
baseline_topk,"[517, 463, 1384, 848, 729, 1011, 359, 110, 353, 1543, 1171, 1417, 1132, 1313, 1022, 1463, 1580, 1697, 464, 756, 1703, 1556, 887, 798, 1548, 540, 1722, 970]",31519,32000,481,0.02885888600576436,,,0.4,800,5,5,33,50,7,
stochastic_distorted_greedy,"[1064, 1005, 1002, 680, 215, 1364, 573, 800, 981, 1319, 403, 1022, 110, 837, 762, 1226, 887, 511, 1127, 1260, 1324, 1406, 171, 1510, 1188, 1021, 477, 1605, 116, 1361, 43, 464, 1697, 334, 729]",32212,32800,588,0.24461962599889375,,0.1,0.5,800,5,5,34,50,7,
stochastic_distorted_greedy,"[1333, 879, 463, 530, 454, 464, 782, 1173, 1598, 503, 1641, 915, 517, 1192, 1005, 110, 306, 511, 1226, 43, 898, 978, 729, 1070, 353, 1697, 887, 334, 1436, 905, 1506, 1188, 12]",32999,33600,601,0.23863771299511427,,0.05,0.5,800,5,5,34,50,7,
stochastic_distorted_greedy,"[813, 1328, 468, 278, 1016, 789, 1659, 725, 1407, 1563, 1171, 353, 172, 471, 503, 1081, 1039, 26, 453, 1005, 1363, 1021, 729, 1260, 1102, 464, 1317, 12, 887, 110, 334, 1188, 1697]",32959,33600,641,0.2673584340009256,,0.01,0.5,800,5,5,34,50,7,
stochastic_distorted_greedy,"[1287, 464, 20, 602, 1407, 1466, 471, 355, 140, 510, 9, 540, 1487, 660, 1543, 978, 708, 1306, 721, 1436, 382, 858, 1506, 504, 1192, 1188, 1697, 1132, 1510, 1563, 1432, 110, 1380, 503, 378, 334, 887]",32999,33600,601,0.3204337389979628,,0.005,0.5,800,5,5,34,50,7,
baseline_topk,"[463, 241, 459, 721, 1139, 1056, 1384, 725, 48, 1697, 729, 1436, 1002, 1543, 1171, 488, 887, 971, 1132, 789, 1022, 728, 334, 464, 1081, 1723, 110, 503, 757, 540, 1173, 1188]",33099,33600,501,0.03931132000434445,,,0.5,800,5,5,34,50,7,
stochastic_distorted_greedy,"[858, 810, 1376, 464, 1085, 713, 123, 1673, 488, 887, 1028, 159, 457, 544, 1707, 410, 1720, 1761, 725, 835, 992, 522, 357, 681, 590, 1171, 1527, 28, 1317, 378, 37]",31304,32000,696,0.36298427400470246,,0.1,0.6,800,5,5,34,50,7,
stochastic_distorted_greedy,"[514, 651, 1287, 9, 718, 1506, 344, 1180, 1598, 1260, 1245, 379, 887, 895, 249, 396, 1722, 1324, 1005, 360, 510, 1543, 953, 1231, 503, 1366, 192, 43, 691, 981, 511, 1432, 123, 1723, 410, 1046]",31383,32000,617,0.3373168730031466,,0.05,0.6,800,5,5,34,50,7,
stochastic_distorted_greedy,"[1327, 721, 354, 242, 1661, 1736, 252, 199, 378, 511, 971, 128, 1761, 1707, 1303, 729, 166, 1226, 1192, 1586, 483, 1320, 1510, 835, 123, 1246, 1625, 1436, 410, 887, 37]",31324,32000,676,0.3403098549970309,,0.01,0.6,800,5,5,34,50,7,
stochastic_distorted_greedy,"[1376, 3, 513, 1436, 551, 1481, 170, 1054, 1072, 1723, 788, 762, 1280, 1180, 1075, 1132, 192, 110, 432, 1320, 1391, 199, 971, 1133, 913, 972, 1046, 378, 319, 1707, 1432, 256, 835, 410, 887]",31293,32000,707,0.42045404899545247,,0.005,0.6,800,5,5,34,50,7,
baseline_topk,"[1664, 463, 1384, 725, 1328, 306, 9, 533, 572, 1054, 1561, 729, 664, 1231, 1436, 1294, 88, 586, 353, 1543, 1171, 887, 1022, 1391, 1046, 110, 1173, 410]",31615,32000,385,0.04453955200006021,,,0.6,800,5,5,34,50,7,
stochastic_distorted_greedy,"[708, 1719, 50, 155, 526, 412, 508, 892, 1717, 110, 1584, 1692, 382, 790, 1563, 1604, 563, 1423, 1421, 1510, 1487, 1351, 1304, 1465, 41, 984, 1232, 815, 256, 1363, 933, 1188, 1432, 887, 334, 152, 869]",33024,33600,576,0.32061208300001454,,0.1,0.7,800,5,5,35,50,7,
stochastic_distorted_greedy,"[817, 1698, 1269, 773, 1562, 866, 530, 511, 1391, 563, 266, 982, 353, 712, 19, 123, 1102, 1054, 570, 1697, 1357, 971, 7, 606, 681, 454, 1423, 152, 1604, 869, 887, 1188, 334]",32930,33600,670,0.315412041003583,,0.05,0.7,800,5,5,35,50,7,
stochastic_distorted_greedy,"[215, 7, 1109, 1376, 1302, 714, 454, 692, 379, 426, 1353, 1582, 703, 1584, 1432, 1351, 1697, 353, 1391, 1242, 1320, 152, 1384, 110, 1598, 1625, 981, 365, 1192, 933, 334, 1188, 869, 887]",32970,33600,630,0.3920462320020306,,0.01,0.7,800,5,5,35,50,7,
