Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,[723],2335,2400,65,0.09988808400157724,,0.1,0.4,800,5,40,5,50,8,1
stochastic_distorted_greedy_0.1,"[423, 4473, 723, 2246, 2855]",8935,9600,665,0.3219599769981869,,0.1,0.4,800,5,40,5,50,8,5
stochastic_distorted_greedy_0.1,"[423, 3523, 1243, 3075, 723, 4473, 2246, 1201, 2987, 579]",12834,13600,766,0.4050227530024131,,0.1,0.4,800,5,40,5,50,8,10
stochastic_distorted_greedy_0.1,"[723, 1243, 2930, 2916, 1132, 1648, 579, 2987, 2246, 1064, 3335, 3075, 4473, 1201, 2855]",16634,17600,966,0.3969527039989771,,0.1,0.4,800,5,40,5,50,8,15
stochastic_distorted_greedy_0.1,"[3075, 1641, 1648, 2916, 4221, 2523, 1064, 2475, 2107, 2987, 3808, 1124, 2742, 3650, 3291, 1805, 2060, 622, 579]",18794,20000,1206,0.412000549997174,,0.1,0.4,800,5,40,5,50,8,20
stochastic_distorted_greedy_0.1,"[2916, 723, 4473, 1064, 3052, 1069, 2420, 3596, 622, 1201, 2227, 579, 704, 2107, 4081, 352, 1243, 1631, 3335, 4337, 3291, 3650, 638]",20550,22400,1850,0.4859912920001079,,0.1,0.4,800,5,40,5,50,8,25
stochastic_distorted_greedy_0.1,"[579, 1898, 2107, 2930, 70, 1201, 790, 3255, 3075, 1534, 622, 1243, 4552, 569, 723, 1124, 3917, 3808, 2861, 2855, 1064, 1619, 361, 4484, 1648, 356, 2872, 2987]",22334,24800,2466,0.4835296620003646,,0.1,0.4,800,5,40,5,50,8,30
stochastic_distorted_greedy_0.1,"[790, 4195, 3629, 2962, 586, 1064, 94, 1648, 3335, 2987, 3052, 423, 3808, 4081, 4241, 2769, 1428, 1619, 3291, 569, 3650, 622, 2855, 723, 3368, 1000, 2861]",22019,24000,1981,0.3741601849978906,,0.1,0.4,800,5,40,5,50,8,35
stochastic_distorted_greedy_0.1,"[1149, 3075, 1648, 2916, 3523, 1243, 2321, 622, 3335, 4473, 2962, 2987, 1201, 2523, 4081, 4337, 4469, 2163, 1978, 3808, 1064, 569, 361, 579, 2861, 1000, 638, 4136, 4484]",23894,26400,2506,0.4186821299990697,,0.1,0.4,800,5,40,5,50,8,40
stochastic_distorted_greedy_0.1,"[2420, 848, 2249, 94, 4552, 3075, 3131, 2641, 4081, 1641, 4195, 1064, 638, 2793, 2987, 981, 3368, 569, 790, 4484, 4242, 1526, 1000, 1978, 361, 2161, 3335, 352, 3808, 723]",22014,26400,4386,0.3735751319982228,,0.1,0.4,800,5,40,5,50,8,45
stochastic_distorted_greedy_0.1,"[2861, 3546, 547, 1243, 723, 2948, 2523, 3075, 848, 1534, 3368, 1201, 1382, 3808, 3917, 3255, 55, 1648, 569, 3291, 1146, 1064, 1000, 3335, 4473, 1631, 2127, 1619, 1978, 4484, 2161, 361]",24960,29600,4640,0.4033138160011731,,0.1,0.4,800,5,40,5,50,8,50
stochastic_distorted_greedy_0.1,[124],3500,4000,500,0.1857447449983738,,0.1,1.0,800,5,40,5,50,8,1
stochastic_distorted_greedy_0.1,"[2518, 201, 31, 356, 1865]",10250,10400,150,0.6034155380002629,,0.1,1.0,800,5,40,5,50,8,5
