alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 479]",33291,34400,1109,1.8741453070033458,,,1,800,5,5,40,50,6,,7,4
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 1988, 1686]",28638,32000,3362,1.711458446996403,,,1,800,5,5,40,50,6,,7,4
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 754, 1631, 1686]",35131,37600,2469,1.9216362969964393,,,1,800,5,5,40,50,6,,7,5
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 1327, 1988, 3509, 986, 754, 1631, 1686]",31773,36000,4227,1.8474838189940783,,,1,800,5,5,40,50,6,,7,5
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255]",19595,20000,405,2.5672976119967643,,,1,800,5,5,40,50,6,,8,1
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555]",14668,16000,1332,1.8176706649974221,,,1,800,5,5,40,50,6,,8,1
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 2518, 2552, 2579]",25795,26400,605,1.8731888089969289,,,1,800,5,5,40,50,6,,8,2
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 3135]",20763,22400,1637,1.4856729649982299,,,1,800,5,5,40,50,6,,8,2
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2919, 3145, 4055, 1386, 986, 733, 2000]",31796,32800,1004,1.7548529120031162,,,1,800,5,5,40,50,6,,8,3
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 565, 1843, 4050, 1015]",26538,28800,2262,1.4952053849992808,,,1,800,5,5,40,50,6,,8,3
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 1686]",34281,36000,1719,1.8131709230001434,,,1,800,5,5,40,50,6,,8,4
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 1988, 2552, 1686]",30623,34400,3777,1.8372818599964376,,,1,800,5,5,40,50,6,,8,4
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 414, 754, 1631, 1686]",35681,38400,2719,1.8168144590017619,,,1,800,5,5,40,50,6,,8,5
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 1327, 1988, 3509, 986, 754, 1631, 1686]",32983,37600,4617,2.0348584550010855,,,1,800,5,5,40,50,6,,8,5
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394]",20370,20800,430,2.0502258370033815,,,1,800,5,5,40,50,6,,9,1
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624]",15368,16800,1432,1.6481754810010898,,,1,800,5,5,40,50,6,,9,1
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 2518, 2552, 2579, 2919]",27345,28000,655,1.9608798200060846,,,1,800,5,5,40,50,6,,9,2
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471]",22213,24000,1787,1.6597041669956525,,,1,800,5,5,40,50,6,,9,2
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 2000, 4392, 2069]",33546,35200,1654,1.8159477890003473,,,1,800,5,5,40,50,6,,9,3
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479]",28223,31200,2977,1.4593757940019714,,,1,800,5,5,40,50,6,,9,3
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 414, 1631, 1686]",35131,37600,2469,1.7582758490025299,,,1,800,5,5,40,50,6,,9,4
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 245, 1988, 2552, 986, 1686]",31673,36000,4327,2.1931549930013716,,,1,800,5,5,40,50,6,,9,4
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 414, 754, 1631, 1686]",35681,38400,2719,2.1570060560043203,,,1,800,5,5,40,50,6,,9,5
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 245, 1327, 1988, 2552, 986, 754, 1631, 1686]",33298,38400,5102,2.673177131000557,,,1,800,5,5,40,50,6,,9,5
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565]",21145,21600,455,2.094924039003672,,,1,800,5,5,40,50,6,,10,1
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455]",16143,17600,1457,1.5981949560009525,,,1,800,5,5,40,50,6,,10,1
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 986]",28870,29600,730,2.0972026610033936,,,1,800,5,5,40,50,6,,10,2
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022]",23463,25600,2137,1.7360924899985548,,,1,800,5,5,40,50,6,,10,2
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 754]",34531,36000,1469,1.9518309380000574,,,1,800,5,5,40,50,6,,10,3
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 1447, 1988]",30323,33600,3277,1.4612546150019625,,,1,800,5,5,40,50,6,,10,3
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 414, 754, 1631, 1686]",35681,38400,2719,1.7416224489934393,,,1,800,5,5,40,50,6,,10,4
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 245, 1327, 1988, 2552, 986, 1631, 1686]",32748,37600,4852,1.5349627600007807,,,1,800,5,5,40,50,6,,10,4
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 4392, 414, 754, 1631, 1686]",35681,38400,2719,1.6040568460011855,,,1,800,5,5,40,50,6,,10,5
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 485, 565, 1843, 4050, 1015, 333, 479, 414, 245, 1327, 1988, 2552, 986, 754, 1631, 1686]",33298,38400,5102,1.6493927639967296,,,1,800,5,5,40,50,6,,10,5
cost_scaled_partition_matroid_lazy_greedy,[2280],3975,4000,25,1.6005182009976124,,,1,800,5,5,40,50,7,,1,1
baseline_topk_matroid,[2280],3975,4000,25,1.3402951410025707,,,1,800,5,5,40,50,7,,1,1
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297]",7075,7200,125,1.5799474930026918,,,1,800,5,5,40,50,7,,1,2
baseline_topk_matroid,"[2280, 3351]",5550,5600,50,1.3355954270009534,,,1,800,5,5,40,50,7,,1,2
cost_scaled_partition_matroid_lazy_greedy,"[2280, 3006, 455]",7925,8000,75,1.6015632299968274,,,1,800,5,5,40,50,7,,1,3
baseline_topk_matroid,"[2280, 3351, 4369]",7925,8000,75,1.3246539520041551,,,1,800,5,5,40,50,7,,1,3
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 1132]",11025,11200,175,1.6994390200052294,,,1,800,5,5,40,50,7,,1,4
baseline_topk_matroid,"[2280, 3351, 297, 3323]",9425,9600,175,1.4888349109969568,,,1,800,5,5,40,50,7,,1,4
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 607, 3738, 122]",10995,11200,205,1.8303180400034762,,,1,800,5,5,40,50,7,,1,5
baseline_topk_matroid,"[2280, 297, 3323, 4555, 3018]",9700,10400,700,1.3219658640009584,,,1,800,5,5,40,50,7,,1,5
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297]",7075,7200,125,1.6769366299995454,,,1,800,5,5,40,50,7,,2,1
baseline_topk_matroid,"[2280, 3351]",5550,5600,50,1.2997342250018846,,,1,800,5,5,40,50,7,,2,1
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 1132]",11025,11200,175,1.634352838002087,,,1,800,5,5,40,50,7,,2,2
baseline_topk_matroid,"[2280, 3351, 297, 3323]",9425,9600,175,1.3215512989991112,,,1,800,5,5,40,50,7,,2,2
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 455, 607, 4534, 97]",13150,13600,450,1.5959595879976405,,,1,800,5,5,40,50,7,,2,3
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4369, 4555]",10950,11200,250,1.3061936719968799,,,1,800,5,5,40,50,7,,2,3
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 455, 1132, 3756, 97, 1243]",16290,16800,510,1.5992925689934054,,,1,800,5,5,40,50,7,,2,4
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4369, 4555, 97, 3018]",13400,14400,1000,1.2937954739973065,,,1,800,5,5,40,50,7,,2,4
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 1132, 1909, 3822, 3119, 97, 2919, 3006]",18400,19200,800,1.605650790996151,,,1,800,5,5,40,50,7,,2,5
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4555, 97, 3018, 1219, 3006, 4534]",14950,16000,1050,1.314201745997707,,,1,800,5,5,40,50,7,,2,5
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9]",9450,9600,150,1.5698175399957108,,,1,800,5,5,40,50,7,,3,1
baseline_topk_matroid,"[2280, 3351, 297]",8650,8800,150,1.3054089459983516,,,1,800,5,5,40,50,7,,3,1
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 455, 1132, 3822]",14100,14400,300,1.6109229909998248,,,1,800,5,5,40,50,7,,3,2
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4369, 4555]",10950,11200,250,1.307010103999346,,,1,800,5,5,40,50,7,,3,2
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 455, 4534, 3822, 97, 103, 201]",17000,17600,600,1.589085610001348,,,1,800,5,5,40,50,7,,3,3
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4369, 4555, 97, 1374, 3018]",12900,14400,1500,1.310046375998354,,,1,800,5,5,40,50,7,,3,3
cost_scaled_partition_matroid_lazy_greedy,"[2280, 297, 9, 455, 1132, 3756, 97, 103, 201, 1243, 1800, 1909]",19390,20000,610,1.5682464069977868,,,1,800,5,5,40,50,7,,3,4
baseline_topk_matroid,"[2280, 3351, 297, 3323, 4369, 4555, 97, 1374, 3018, 9, 1219, 3006]",15225,16800,1575,1.297858644000371,,,1,800,5,5,40,50,7,,3,4
