Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.05,"[1636, 1138, 15, 872, 312, 436, 619, 457, 544, 477, 626, 702, 12, 1371, 1193, 784, 37, 223, 1391, 1694, 1334, 210, 990, 394, 600, 1097, 1299, 1631, 741, 1739, 970, 1038, 296, 359, 832, 169, 602, 152, 1175, 1498, 1231]",37653,38400,747,0.19346855399635388,,0.05,0.4,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[761, 43, 1345, 524, 1373, 597, 545, 900, 368, 963, 1247, 1338, 202, 1103, 691, 1498, 1465, 665, 1406, 270, 1629, 1034, 1492, 970, 756, 1462, 312, 522, 1032, 1729, 933, 174, 176, 894, 1639, 862, 1384, 815, 250, 1174, 539, 356, 600]",37434,38400,966,0.24998253800004025,,0.05,0.5,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[460, 121, 1291, 534, 614, 376, 701, 1608, 300, 291, 1493, 1240, 827, 1216, 963, 878, 1726, 909, 461, 178, 1311, 1116, 464, 1175, 1504, 1297, 856, 43, 179, 169, 862, 686, 503, 576, 719, 832, 646, 1694, 1174]",38454,39200,746,0.29530280100152595,,0.05,0.6,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[330, 913, 886, 93, 229, 31, 511, 1631, 853, 210, 884, 1510, 927, 358, 1038, 1633, 772, 116, 85, 1014, 756, 1408, 989, 1162, 12, 503, 178, 1604, 1293, 1465, 879, 37, 1639, 1545, 1231, 1314, 1002, 296, 1352, 796]",38337,39200,863,0.3765456049950444,,0.05,0.7,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[528, 1702, 1266, 993, 1620, 910, 517, 221, 733, 1524, 1399, 505, 193, 1304, 720, 1171, 1431, 747, 892, 229, 410, 212, 1229, 1598, 1235, 162, 417, 977, 1691, 1138, 787, 178, 454, 629, 1008, 815, 503, 1552, 43, 796, 458, 395]",39250,40000,750,0.4854284840039327,,0.05,0.8,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[45, 237, 1240, 1570, 818, 614, 532, 1007, 872, 1436, 1527, 194, 459, 787, 1014, 881, 1066, 65, 174, 892, 1160, 902, 1033, 1581, 1063, 1173, 1498, 900, 43, 940, 1607, 707, 602, 1618, 257, 305, 868, 493, 1759, 761, 859, 1637]",38947,40000,1053,0.7383325100017828,,0.05,0.9,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[1475, 524, 1702, 110, 871, 1433, 340, 373, 1736, 93, 1287, 1045, 875, 8, 91, 545, 789, 1543, 985, 1655, 594, 808, 487, 301, 1096, 448, 1133, 862, 1541, 1335, 454, 1253, 1576, 1436, 1406, 234, 1517, 1191, 1548, 1408, 1260, 517, 796, 1298]",39001,40000,999,0.6235745470039546,,0.05,1.0,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,[],0,0,0,0.00023986599990166724,,0.05,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy_0.05,"[412, 1556, 623, 895, 474, 769, 1260, 396, 1217, 146, 571, 790, 1288, 116, 1535, 1245, 540, 1629, 671, 1171, 1732, 458, 983, 1008]",23497,24000,503,0.042762023003888316,,0.05,0.1,800,5,40,5,50,7,
stochastic_distorted_greedy_0.05,"[1120, 725, 964, 1044, 284, 1561, 1588, 707, 325, 341, 1488, 1541, 141, 1662, 553, 1707, 692, 1285, 1510, 1301, 1601, 116, 1005, 1227, 430, 684, 367, 1697, 1640, 1008, 1689, 1171, 43, 1732, 1231, 928, 287, 1320, 756]",35259,36000,741,0.09650732999580214,,0.05,0.2,800,5,40,5,50,7,
stochastic_distorted_greedy_0.05,"[688, 1217, 687, 1118, 739, 887, 740, 707, 51, 957, 857, 1606, 1689, 986, 620, 553, 63, 101, 378, 392, 1313, 1448, 1178, 1324, 1535, 1319, 1406, 1171, 671, 1303, 410, 1063, 869, 464, 1761, 756, 287]",34500,35200,700,0.17490132599778008,,0.05,0.3,800,5,40,5,50,7,
stochastic_distorted_greedy_0.05,"[40, 358, 702, 648, 970, 1245, 1328, 1094, 586, 287, 55, 739, 683, 1651, 732, 1132, 414, 925, 1548, 378, 875, 556, 693, 1301, 1002, 410, 1432, 179, 97, 540, 185, 705, 565, 553, 977, 1042, 1231, 37, 1722, 1697, 981]",37511,38400,889,0.1855056089989376,,0.05,0.4,800,5,40,5,50,7,
stochastic_distorted_greedy_0.05,"[1333, 1093, 463, 530, 454, 1366, 925, 782, 508, 268, 34, 915, 571, 720, 1722, 671, 1018, 110, 534, 832, 511, 43, 1627, 898, 1552, 1008, 1070, 353, 334, 458, 862, 1669, 1171, 1761, 1312, 1015, 1548, 869, 12]",38387,39200,813,0.2274614010020741,,0.05,0.5,800,5,40,5,50,7,
